spot,location,spectra,mineralogy,C_concentration,O_concentration,Na_concentration,Mg_concentration,Al_concentration,Si_concentration,S_concentration,K_concentration,Ca_concentration,Ti_concentration,Mn_concentration,Fe_concentration,Co_concentration,Ni_concentration,Zn_concentration,Ag_concentration,In_concentration,P_concentration,Zr_concentration,Tb_concentration,La_concentration,Yb_concentration,F_concentration,Ru_concentration,W_concentration,Mo_concentration,Ta_concentration,Cr_concentration,Te_concentration,Br_concentration,Sc_concentration,Tl_concentration,Cl_concentration,Nd_concentration,C_wtper,O_wtper,Na_wtper,Mg_wtper,Al_wtper,Si_wtper,S_wtper,K_wtper,Ca_wtper,Ti_wtper,Mn_wtper,Fe_wtper,Co_wtper,Ni_wtper,Zn_wtper,Ag_wtper,In_wtper,P_wtper,Zr_wtper,Tb_wtper,La_wtper,Yb_wtper,F_wtper,Ru_wtper,W_wtper,Mo_wtper,Ta_wtper,Cr_wtper,Te_wtper,Br_wtper,Sc_wtper,Tl_wtper,Cl_wtper,Nd_wtper
11,22,277,mz84_seds,0.74,4.21,0.05,0.44,6.31,9.88,0.51,1.57,0.77,0.16,0.01,1.53,0,0.01,0.02,0.19,0.38,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02,17.78,0.1,1.16,16.29,28.95,1.69,4.43,2.23,0.56,0.04,5.13,0,0.03,0.1,0.73,1.34,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,278,mz84_seds,1.81,40.53,5.99,0.15,7.33,18.75,0,0,0,0,0,0.3,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.61,46.13,5.88,0.19,8.63,23.07,0,0,0,0,0,0.43,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,279,med_seds,0.8,5.82,0,0.02,0.33,0.5,22.07,0.08,0.23,0,0.09,23.54,0.23,0.08,0.04,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12,10.46,0,0.03,0.56,0.77,32.56,0.12,0.33,0,0.16,39.39,0.4,0.13,0.17,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,280,med_seds,0.94,14.73,0.29,0.27,6.42,12.16,1.07,0.54,0.5,0.12,0.02,0.98,0.02,0,0,0.21,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,35.75,0.48,0.55,12.32,25.48,2.52,1.1,1.04,0.31,0.05,2.38,0.04,0.01,0.01,0.58,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,281,med_seds,1.68,34.79,0.24,0.61,9.95,13.99,0,1.48,0.48,0.31,0.01,1.39,0.04,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46.47,0.27,0.82,12.67,19.34,0,1.94,0.63,0.49,0.01,2.2,0.06,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,282,mz84_seds,22.01,8.26,0,0.14,1.65,2.33,3.5,0.35,0.73,0.1,0.01,0.37,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,18.52,0,0.16,1.78,2.51,3.99,0.39,0.84,0.15,0.01,0.53,0.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,283,mz84_seds,30.22,15.76,0.14,0.3,3.33,5.92,3.01,0.61,0.38,0,0,0.58,0.02,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.63,21.66,0.08,0.22,2.34,4.19,2.29,0.45,0.29,0,0,0.54,0.02,0,0.01,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24,284,mz84_seds,19.04,8.12,0.1,0.08,0.61,0.89,6.7,0.15,0.91,0,0,1.52,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.72,17.78,0.09,0.09,0.64,0.93,7.38,0.16,1.03,0,0,2.12,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25,285,light_seds,4.15,52.03,0.5,0.57,9.17,15.01,0,1.17,0.28,0,0.02,1.21,0.04,0,0.02,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.35,50.25,0.43,0.57,8.64,14.73,0,1.1,0.27,0,0.03,1.4,0.05,0,0.04,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25,286,light_seds,1.83,38.52,0.23,0.61,6.65,20.06,0,0,0,0.16,0.02,1.1,0.02,0.02,0.02,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31,47.01,0.24,0.76,7.79,24.41,0,0,0,0.24,0.03,1.6,0.03,0.03,0.04,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25,287,light_seds,4.01,9.63,0.06,0.34,5.39,9.25,1.71,0.79,0.48,0.07,0.01,0.97,0.04,0,0.01,0.12,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,40.96,25.36,0.08,0.56,8.61,15.72,3.18,1.35,0.84,0.16,0.02,2.02,0.08,0,0.02,0.27,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0
11,26,288,med_seds,0.13,0.23,0,0.02,0.27,0.6,0.48,0.19,0.36,0,0,3.37,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,12.81,3.79,0,0.37,4.53,9.32,7.25,2.46,4.8,0,0,51.91,0,0.1,0,1.03,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0
11,26,289,med_seds,2.66,3.27,0,0.06,0.78,1.4,0.73,0.34,0.39,0,0.03,0.57,0,0.03,0.01,0.18,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,50.66,25.97,0,0.27,3.66,6.59,3.67,1.59,1.88,0,0.19,3.39,0,0.15,0.09,1.19,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0
11,26,290,med_seds,2.42,21.1,0.1,0.19,2.05,17.37,0.73,0,0.62,0,0,0.51,0.03,0,0.01,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,40.11,0.13,0.29,3.04,26.01,1.28,0,0.98,0,0.01,0.97,0.05,0,0.04,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,27,291,epoxy,0.58,1.26,0,0.16,1.95,13.07,0.59,0.5,0.42,0.07,0.01,0.68,0.01,0.01,0.01,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01,8.28,0,0.55,6.56,47.22,2.81,2,1.71,0.31,0.03,3.16,0.03,0.07,0.07,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,27,292,epoxy,2.98,8.12,0.06,0.25,4.03,5.68,1.27,0.72,5.83,0.09,0,0.72,0.02,0,0,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.01,28.74,0.1,0.52,8,11.77,2.79,1.44,12.01,0.22,0,1.81,0.05,0,0,0.2,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,27,293,epoxy,7.14,38.03,0.31,0.5,7.69,9.94,1.56,1.02,0.74,0.19,0,0.92,0.04,0.03,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.87,44.16,0.26,0.5,7.31,9.77,1.62,0.97,0.72,0.22,0,1.1,0.05,0.04,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,28,294,med_seds,2.74,16.42,0.12,0.75,6.62,9.09,0.84,1.07,0.64,0.08,0.01,2.22,0.05,0,0.01,0.22,0.35,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33,33.92,0.16,1.22,10.34,15.05,1.49,1.71,1.03,0.15,0.02,4.29,0.09,0.01,0.02,0.47,0.69,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,28,295,med_seds,0.15,0.67,0,0.04,1.45,2.08,0.09,0.77,0.24,0.16,0.01,1.27,0.01,0.03,0,0.39,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,12.49,11.06,0,0.46,15.05,23.45,1.14,7.9,2.52,1.97,0.09,15.44,0.16,0.37,0.02,5.52,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0
11,28,296,med_seds,1.37,17.45,0.23,0.3,8.33,9.53,0.29,1.15,0.48,0,0.01,0.95,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24,38.76,0.37,0.57,15.31,19.64,0.64,2.24,0.95,0,0.02,2.23,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,29,297,dark_seds,14.59,5.31,0.12,0.05,0.11,0.04,5,0,0.4,0,0.01,0.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.36,17.41,0.16,0.08,0.16,0.05,7.9,0,0.66,0,0.01,0.18,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,29,298,dark_seds,15.63,5.56,0.07,0.05,0.06,0.03,5.35,0,0.61,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.51,17.28,0.08,0.08,0.08,0.05,7.94,0,0.94,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,29,299,dark_seds,14.54,4.63,0.07,0.06,0.05,0.05,5.57,0,0.66,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.47,15.33,0.09,0.09,0.07,0.07,8.59,0,1.05,0,0,0.19,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,300,light_seds,6.28,14.03,0.11,0.22,3.1,4.87,2.5,0.46,0.72,0,0,0.6,0.01,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,33.52,0.15,0.36,4.82,7.71,4.21,0.73,1.18,0,0,1.19,0.01,0,0.01,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,301,light_seds,0.61,31.63,0.77,0.14,12.15,12.07,0,3.95,0,0,0.01,0.9,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,47.09,0.99,0.22,17.5,19.7,0,5.93,0,0,0.02,1.62,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,302,light_seds,2.04,17.14,0.11,0.64,6.05,8.64,0.74,1.04,0.36,0.1,0,2.47,0.06,0.01,0,0.19,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,36.9,0.17,1.21,10.8,16.39,1.48,1.88,0.66,0.22,0.01,5.4,0.14,0.01,0,0.47,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,31,303,med_seds,1.57,26.12,0.2,0.36,5.81,12.53,1.21,0.75,0.99,0,0,0.84,0.06,0,0.01,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,45.15,0.27,0.58,8.89,20.15,2.15,1.18,1.57,0,0,1.6,0.11,0,0.05,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,31,304,med_seds,3.26,65.81,0.57,0.1,1.12,30.46,0,0,0,0,0,0.21,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09,54.5,0.45,0.09,0.96,25.6,0,0,0,0,0,0.22,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,31,305,med_seds,1.91,27.18,0.12,0.37,9.5,11.62,0.55,0.78,0,0.61,0.03,1.09,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,43.34,0.15,0.56,13.45,18.05,0.91,1.14,0,1.09,0.05,1.95,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,32,306,light_seds,5.65,13.96,0.07,0.4,4.36,7.51,1.11,0.8,4.13,0.06,0,0.77,0.03,0,0.03,0.13,0.26,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.78,31.09,0.09,0.57,5.92,10.46,1.67,1.1,5.85,0.11,0,1.33,0.05,0,0.08,0.24,0.45,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,32,307,light_seds,2.49,15.16,0,0.16,2.15,14.77,0.33,0,2.38,0,0,0.42,0.05,0,0.02,4.09,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.91,35.04,0,0.26,3.35,22.92,0.59,0,3.88,0,0,0.8,0.1,0.01,0.07,8.71,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,32,308,light_seds,1.77,27.86,0.22,0.61,8.93,11.99,0,1.34,0.2,0,0.05,1.08,0.02,0.05,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.48,44.06,0.28,0.92,12.86,18.79,0,1.99,0.3,0,0.08,1.94,0.03,0.08,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,33,309,mz84_seds,19.33,7.6,0.11,0.1,0.5,0.6,3.84,0.12,0.74,0,0,0.28,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.33,20.17,0.13,0.14,0.65,0.76,5.15,0.16,1.02,0,0,0.48,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,33,310,mz84_seds,24.96,10.52,0.12,0.14,0.73,0.93,3.9,0.18,0.52,0,0.01,0.3,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.59,21.9,0.11,0.15,0.76,0.96,4.23,0.2,0.57,0,0.02,0.42,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,33,311,mz84_seds,1.94,11.93,0,0.28,3.89,6.04,4.63,0.78,0.72,0.33,0.02,13.96,0.15,0.01,0.06,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,22.44,0,0.53,6.62,10.11,7.88,1.19,1.11,0.6,0.04,25.58,0.28,0.01,0.24,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,34,312,med_seds,2.67,21.16,0.13,0.44,6.18,8.23,1.41,0.54,0.81,0.07,0,1.18,0.04,0,0,0.17,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99,41.12,0.18,0.74,9.83,13.85,2.52,0.88,1.33,0.14,0,2.33,0.09,0,0.01,0.37,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,34,313,med_seds,2.19,18.82,0.12,0.46,6.47,8.84,1.07,0.92,2.07,0.13,0,1.37,0.02,0.02,0,0.17,0.41,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.62,39.03,0.17,0.79,10.42,15.1,1.96,1.5,3.44,0.27,0.01,2.73,0.05,0.04,0,0.38,0.83,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,34,314,med_seds,1.34,15.2,0.08,0.42,7.44,9.71,0.85,1.32,0.52,0,0,1.13,0,0.01,0.01,0.24,0.45,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89,35.69,0.13,0.79,13.44,19.23,1.85,2.52,1,0,0.01,2.58,0,0.03,0.05,0.63,1.05,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,315,dark_seds,0.14,0.82,0.02,0.12,2.98,6.39,1.03,1.27,0.5,0.46,0.01,1.67,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,7.48,0.08,0.65,15.15,36.34,6.85,7.18,2.85,3.04,0.07,10.83,0,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,316,dark_seds,7.67,23.34,0.21,0.33,5.97,9.98,1.83,0.89,0.76,0.09,0,0.74,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.66,36.05,0.2,0.38,6.4,11.08,2.18,0.98,0.86,0.12,0,1.02,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,317,dark_seds,3.13,33.05,0.22,0.46,7.71,9.64,0.92,0.95,0.4,5.44,0,0.81,0.06,0.01,0.02,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16,47.28,0.23,0.57,8.97,11.64,1.16,1.08,0.46,7.56,0,1.14,0.09,0.01,0.05,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,36,318,epoxy,1.06,21.42,0.11,0.51,8.18,14.24,0,1.12,0.27,0.31,0,1.33,0.04,0.03,0.01,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.69,39.76,0.15,0.85,13.08,24.9,0,1.88,0.46,0.63,0,2.66,0.09,0.06,0.02,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,36,319,epoxy,7.89,39.11,0.32,0.64,8.52,12.32,1.27,0.76,0.57,0.11,0,1.12,0.05,0,0.01,0,0.71,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.03,41.51,0.23,0.56,7.08,10.57,1.18,0.64,0.49,0.11,0,1.16,0.06,0,0.02,0,0.75,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,36,320,epoxy,0.46,4.42,0,0.11,2.15,11.39,0.09,0.77,0.16,0.05,0.04,0.34,0,0,0.01,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,24.14,0,0.38,7.48,42.33,0.45,3.06,0.65,0.23,0.17,1.58,0,0.02,0.05,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37,321,dark_seds,17.55,3.99,0,0.04,0.13,0.11,5.07,0,0.85,0,0.03,0.09,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.63,12.98,0,0.05,0.19,0.15,7.43,0,1.3,0,0.05,0.17,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37,322,dark_seds,17.28,4.79,0,0.04,0,0.06,5.56,0,0.73,0,0.01,0.09,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,75.9,14.58,0,0.06,0,0.08,7.82,0,1.07,0,0.02,0.17,0,0.11,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0
11,37,323,dark_seds,18.73,8.07,0,0.1,0.75,0.99,4.89,0.08,0.59,0,0.02,0.78,0.01,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.21,19.39,0,0.12,0.89,1.15,6.01,0.1,0.74,0,0.03,1.21,0.01,0.03,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,37,324,dark_seds,5.98,50.18,0.41,0.55,9.51,12.82,1.1,0.56,0.41,0.17,0,1.12,0.06,0.02,0.02,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.79,48.13,0.32,0.51,8.32,11.69,1.06,0.49,0.37,0.18,0,1.2,0.07,0.02,0.03,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,325,med_seds,2.91,21.8,0.13,0.54,9.24,12.4,0.8,1.24,0.76,0.09,0.01,1.16,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.21,36.98,0.15,0.74,12.08,17.67,1.23,1.7,1.05,0.16,0.01,1.94,0.02,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,326,med_seds,1.21,37.13,0.19,0.07,1.19,25.33,0,0,0,0,0,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,12.81,49.57,0.22,0.1,1.56,32.98,0,0,0,0,0.01,0.24,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0
11,39,327,dark_seds,15.53,5.75,0.06,0.11,0.74,0.99,3.97,0.21,0.59,0,0,0.22,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.87,17.63,0.08,0.16,1.07,1.42,6.01,0.32,0.91,0,0,0.42,0,0.05,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,39,328,dark_seds,0.21,0.22,0,0.05,1.37,10.04,0.27,0.42,0.1,0,0,0.48,0.02,0.05,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.97,2.4,0,0.25,7.42,59.42,2.25,2.83,0.7,0,0.03,3.67,0.14,0.37,0.01,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,39,329,dark_seds,6.85,9.32,0.08,0.28,4.67,8.36,1.83,0.81,0.69,0.08,0,0.77,0.01,0.03,0,0.3,0.3,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.08,22.49,0.09,0.39,6.24,11.62,2.81,1.16,1,0.14,0.01,1.35,0.02,0.05,0,0.58,0.52,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,40,330,light_seds,1.87,28.52,0.18,0.6,8.24,12.14,0,0.96,0,0.18,0,1.38,0.06,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,44.45,0.23,0.91,11.87,18.85,0,1.42,0,0.31,0,2.46,0.11,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,40,331,light_seds,5.36,45.4,0.32,0.32,7.33,14.31,0,3.82,2.01,0,0,0.51,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.42,48.69,0.27,0.32,6.75,13.53,0,3.51,1.9,0,0,0.58,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,40,332,light_seds,6.78,8.86,0.05,0.37,4.78,6.97,1.38,0.87,0.6,0.09,0,0.68,0,0.01,0,0.18,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.53,23.6,0.07,0.57,7.18,11,2.34,1.38,0.97,0.17,0.01,1.33,0,0.02,0.01,0.39,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,41,333,epoxy,1.81,0.57,0,0,0.12,0.09,0.97,0,0,0,0,0,0,0.03,0,59.34,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.43,0,4.92,2.05,0,0,0.2,0.13,1.2,0,0,0,0,0,0,0.03,0,90.43,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,0
11,41,334,epoxy,1.39,0.62,0,0,0.26,0.12,0.98,0,0,0,0,0,0,0,0.01,59.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,3.88,2.28,0,0,0.42,0.16,1.23,0,0,0,0,0,0,0,0.02,91.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0
11,41,335,epoxy,12.8,7.8,0,0.04,2.32,1.15,1.05,0,0.21,0,0.03,0.19,0,0.04,0.01,23.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,19.82,0,0.05,3.06,1.46,1.29,0,0.28,0,0.04,0.27,0,0.05,0.02,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,42,336,med_seds,5.07,26.53,0,1.51,3.08,5.28,12.01,0.63,0,0,0.08,11.82,0.25,0.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53,31.68,0,1.64,3.11,5.17,11.95,0.6,0,0,0.1,13.67,0.29,0.01,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,42,337,med_seds,3.7,7.11,0.16,0.21,4.49,6.09,1.67,0.74,4.84,0.12,0,0.76,0.02,0.04,0,0,0,2.28,0,0,0,0,0.68,0,0,0,0,0.11,0,0,0,0,0,0.16,38.07,22.5,0.24,0.37,7.71,10.93,3.25,1.3,8.79,0.27,0,1.68,0.04,0.09,0,0,0,3,0,0,0,0,1.1,0,0,0,0,0.23,0,0,0,0,0,0.43
11,42,338,med_seds,2.34,18.98,0.12,0.56,7.27,10.1,0.6,1.43,0.22,0.16,0,1.01,0,0.01,0,0.26,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.42,38.14,0.16,0.93,11.5,17.21,1.1,2.34,0.36,0.31,0,2,0.01,0.01,0.02,0.58,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,43,339,dark_seds,7.88,14.6,0.13,0.58,3.74,5.5,2.11,1.13,0.93,0.1,0,0.66,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.06,31.73,0.16,0.82,5.12,7.7,3.12,1.58,1.33,0.18,0,1.15,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,43,340,dark_seds,18.27,6.91,0.08,0.04,0.19,0.23,5.09,0.04,0.45,0,0.01,0.07,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.82,18.84,0.09,0.05,0.25,0.29,6.81,0.06,0.62,0,0.01,0.13,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,43,341,dark_seds,3.44,3.37,0.04,0.19,2.43,4.85,1.68,0.83,0.57,0.06,0,0.99,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.56,16.52,0.08,0.5,6.19,12.87,4.87,2.26,1.57,0.19,0.01,3.32,0.02,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44,342,med_seds,1.68,30.67,0.26,0.35,7.33,12.56,0.74,0.58,2.16,0,0,1.01,0.02,0.03,0,0,0.73,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,46.31,0.32,0.5,9.89,17.89,1.15,0.8,3,0,0,1.69,0.03,0.05,0,0,1.24,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44,343,med_seds,1.97,13.15,0.21,0.24,4.66,6.25,0.83,1.15,2.19,0.06,0,0.63,0.01,0.02,0,0.11,0.14,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,24.93,38.32,0.39,0.54,9.86,14,1.98,2.45,4.81,0.15,0,1.67,0.03,0.05,0,0.31,0.37,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0
